BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;3;964377505021998;2228;2523;0x4000
0;3;964429352939999;16383;16383;0x4480
0;3;964470793727998;518;959;0x4000
0;3;964544710045999;6871;6737;0x4000
0;3;964557345973998;3678;3850;0x4000
0;3;964593490413998;10951;10158;0x4000
0;3;964609547183999;1288;1703;0x4000
0;3;964612051637999;2479;2811;0x4000
0;3;964672947615999;613;1034;0x4000
0;3;964707584261998;4644;4757;0x4000
0;3;964857844828732;16383;16383;0x4480
0;3;964875499101998;6892;6740;0x4000
0;3;964914270873999;2849;3130;0x4000
0;3;965048669973998;2644;2938;0x4000
0;3;965050281413999;6335;6298;0x4000
0;3;965145743817999;2073;2419;0x4000
0;3;965152827287998;1538;1893;0x4000
0;3;965159976583999;551;957;0x4000
0;3;965224771015999;4890;4975;0x4000
0;3;965255480531998;6332;6248;0x4000
0;3;965287732559998;3539;3784;0x4000
0;3;965323612829999;862;1291;0x4000
0;3;965331310957998;1566;1941;0x4000
0;3;965360555507999;1034;1424;0x4000
0;3;965365970247999;4846;4932;0x4000
0;3;965427800253998;2065;2421;0x4000
0;3;965442986469999;1036;1469;0x4000
0;3;965555584381999;2299;2637;0x4000
0;3;965583390501998;4451;4577;0x4000
0;3;965640597173998;829;1237;0x4000
0;3;965659136937999;2173;2533;0x4000
0;3;965729178391999;16383;300;0x4080
0;3;965772199759998;1109;1513;0x4000
0;3;965826203679998;1293;1686;0x4000
0;3;965847533079999;16383;434;0x4080
0;3;965871586059999;3921;4115;0x4000
0;3;965956216695998;6406;6294;0x4000
0;3;965959821423998;367;818;0x4000
0;3;966035689525998;974;1385;0x4000
0;3;966050545407999;3365;3596;0x4000
0;3;966099854229998;3056;3332;0x4000
0;3;966100117015999;1684;2054;0x4000
0;3;966114743791999;3619;3848;0x4000
0;3;966133581289998;2841;3200;0x4000
0;3;966137670277999;759;1202;0x4000
0;3;966179608059999;753;1171;0x4000
0;3;966358405637998;1727;2101;0x4000
0;3;966369834517999;1357;1743;0x4000
0;3;966370971123999;8820;8341;0x4000
0;3;966398731553999;938;1324;0x4000
0;3;966485267983998;3126;3403;0x4000
0;3;966584919601999;2119;2464;0x4000
0;3;966614222957999;4534;4695;0x4000
0;3;966629488763998;2784;3087;0x4000
0;3;966714344263998;4279;4418;0x4000
0;3;966763066037999;2002;2365;0x4000
0;3;966782884189998;7064;6890;0x4000
0;3;966799051045998;7191;7022;0x4000
0;3;966815111053999;16383;185;0x4080
0;3;966827765717998;936;1334;0x4000
0;3;966867985447998;450;892;0x4000
0;3;966883406687998;10217;9577;0x4000
0;3;966919762455998;692;1134;0x4000
0;3;967099806273999;4583;4689;0x4000
0;3;967144753789998;695;1129;0x4000
0;3;967157998661998;6844;6679;0x4000
0;3;967190407475999;6542;6453;0x4000
0;3;967225232977998;9887;9283;0x4000
0;3;967240518103999;10944;10161;0x4000
0;3;967248940791998;3224;3495;0x4000
0;3;967389265095999;885;1309;0x4000
0;3;967485817403998;935;1334;0x4000
0;3;967506795159999;16247;14572;0x4000
0;3;967521025343999;4678;4798;0x4000
0;3;967524066367998;3160;3399;0x4000
0;3;967604233265998;4370;4534;0x4000
0;3;967624259411998;8185;7875;0x4000
0;3;967640146949999;6075;6020;0x4000
0;3;967647812343998;8639;8205;0x4000
0;3;967649302557999;6476;6414;0x4000
0;3;967680818447998;956;1361;0x4000
0;3;967684891423999;8508;8020;0x4000
0;3;967728170719999;9534;8990;0x4000
0;3;967749083391998;4884;4948;0x4000
0;3;967760738771998;11902;10958;0x4000
0;3;967795127913999;6075;6042;0x4000
0;3;967806179447998;16383;14863;0x4080
0;3;967843557233999;512;961;0x4000
0;3;967868713277998;1920;2267;0x4000
0;3;967919873607999;4925;5007;0x4000
0;3;967933181823998;2515;2805;0x4000
0;3;967942861523999;9242;8768;0x4000
0;3;967963086685999;4617;4719;0x4000
0;3;967973310903999;4171;4364;0x4000
0;3;968131593255998;850;1266;0x4000
0;3;968255248407999;4847;4917;0x4000
0;3;968282672125998;16383;16383;0x4480
0;3;968283015101998;3216;3486;0x4000
0;3;968283429767998;1113;1515;0x4000
0;3;968341339317999;4027;4200;0x4000
0;3;968386874293999;7730;7469;0x4000
0;3;968421785039998;2615;2914;0x4000
0;3;968650180767998;16383;16383;0x4480
0;3;968676400271999;943;1366;0x4000
0;3;968698694311999;3881;4042;0x4000
0;3;968807625591998;5445;5459;0x4000
0;3;968813678479998;6253;6190;0x4000
0;3;968819765503999;1143;1529;0x4000
0;3;968836042547998;6229;6210;0x4000
0;3;968853110479998;1366;1743;0x4000
0;3;968908638629999;4280;4420;0x4000
0;3;968923945853999;16383;16383;0x4080
0;3;968953324991999;818;1240;0x4000
0;3;968981669491999;9568;8978;0x4000
0;3;969021322507998;4396;4539;0x4000
0;3;969024950045999;277;694;0x4000
0;3;969089481095998;5138;5172;0x4000
0;3;969170288527999;16383;295;0x4080
0;3;969229794479999;2024;2370;0x4000
0;3;969330723743998;16383;16383;0x4480
0;3;969442654439998;919;1331;0x4000
0;3;969446520397999;1618;1994;0x4000
0;3;969468269669998;4306;4485;0x4000
0;3;969502268659999;6560;6448;0x4000
0;3;969535105357998;5473;5511;0x4000
0;3;969573033659999;3094;3356;0x4000
0;3;969638941285999;2132;2454;0x4000
0;3;969646077011999;1504;1861;0x4000
0;3;969677267859998;5057;5143;0x4000
0;3;969692059155998;2419;2749;0x4000
0;3;969717937735999;2190;2527;0x4000
0;3;969775072637999;2648;2939;0x4000
0;3;969811536005999;16383;16367;0x4080
0;3;969972583409999;9624;9064;0x4000
0;3;970004623933998;16383;16383;0x4480
0;3;970039468149999;1388;1800;0x4000
0;3;970044593903999;16383;16383;0x4480
0;3;970088975085998;5438;5511;0x4000
0;3;970104798639999;3553;3788;0x4000
0;3;970118372907998;3655;3838;0x4000
0;3;970181893535998;12320;11304;0x4000
0;3;970185276671998;383;843;0x4000
0;3;970290290597998;7677;7355;0x4000
0;3;970350430951998;3663;3914;0x4000
0;3;970392690183998;246;713;0x4000
0;3;970425525949998;3027;3304;0x4000
0;3;970457193023998;719;1145;0x4000
0;3;970482226485999;2086;2463;0x4000
0;3;970507930687999;22;460;0x4000
0;3;970513525741999;3326;3578;0x4000
0;3;970571207741998;3047;3336;0x4000
0;3;970608893827999;531;974;0x4000
0;3;970693897059999;1319;1706;0x4000
0;3;970714584789999;900;1321;0x4000
0;3;970726360909999;861;1291;0x4000
0;3;970762856441999;4233;4395;0x4000
0;3;970861534341999;235;688;0x4000
0;3;970866778719999;1899;2258;0x4000
0;3;970869395637999;16383;16383;0x4480
0;3;970955539531998;10268;9586;0x4000
0;3;970977750381999;2277;2623;0x4000
0;3;971019800997515;16383;16383;0x4480
0;3;971222371941999;1257;1659;0x4000
0;3;971240452011998;8207;7906;0x4000
0;3;971335217927999;1387;1773;0x4000
0;3;971358627019999;576;1020;0x4000
0;3;971362031927999;7782;7483;0x4000
0;3;971367590655999;5770;5746;0x4000
0;3;971374373791998;8194;7832;0x4000
0;3;971434736371999;5898;5873;0x4000
0;3;971476624815999;1538;1931;0x4000
0;3;971507549599999;1175;1568;0x4000
0;3;971563536957998;16383;112;0x4080
0;3;971574750679998;1428;1823;0x4000
0;3;971602784695998;16383;238;0x4080
0;3;971720002415998;3790;4007;0x4000
0;3;971729299853998;869;1289;0x4000
0;3;971738760399999;5286;5319;0x4000
0;3;971786321741999;2946;3246;0x4000
0;3;971859715819999;5488;5486;0x4000
0;3;971882911511999;437;863;0x4000
0;3;971954047733999;4426;4590;0x4000
0;3;971975413365998;13948;12592;0x4000
0;3;972185544599999;9918;9277;0x4000
0;3;972245738695999;16383;395;0x4080
0;3;972248575381998;742;1151;0x4000
0;3;972258724141999;4196;4366;0x4000
0;3;972293477219999;3268;3518;0x4000
0;3;972332832285998;7959;7652;0x4000
0;3;972346452983998;1061;1454;0x4000
0;3;972368629191998;16383;434;0x4080
0;3;972393690863999;891;1298;0x4100
0;3;972395240581998;4137;4309;0x4000
0;3;972411861981999;1163;1558;0x4000
0;3;972535912607999;597;1022;0x4000
0;3;972555780563999;411;843;0x4000
0;3;972608708867999;8413;8036;0x4000
0;3;972694576455999;8958;8505;0x4000
0;3;972822804455998;131;596;0x4000
0;3;972828319301998;16383;431;0x4080
0;3;972939616839998;1960;2323;0x4000
0;3;973149541535999;16383;16383;0x4080
0;3;973154084645998;3659;3905;0x4000
0;3;973175533999998;3457;3661;0x4000
0;3;973216723679998;6431;6319;0x4000
0;3;973229151515999;5429;5456;0x4000
0;3;973325009735998;2190;2536;0x4000
0;3;973331263049999;1890;2263;0x4000
0;3;973363632615999;10332;9622;0x4000
0;3;973366706703998;5376;5405;0x4000
0;3;973376151513998;16383;16383;0x4480
0;3;973427785991999;4344;4512;0x4000
0;3;973437746701998;7594;7301;0x4000
0;3;973453931437999;7422;7201;0x4000
0;3;973460551807999;485;939;0x4000
0;3;973509105683998;2707;2984;0x4000
0;3;973518729373999;425;878;0x4000
0;3;973520642363998;16383;16383;0x4480
0;3;973539231957998;5062;5115;0x4000
0;3;973786126791999;7111;6940;0x4000
0;3;973813454875998;1193;1607;0x4000
0;3;973878818279999;1704;2062;0x4000
0;3;973902484563999;6963;6829;0x4000
0;3;973972308117999;3511;3741;0x4000
0;3;973976179071998;3552;3785;0x4000
0;3;973978181815998;1251;1642;0x4000
0;3;973983975597998;5938;5877;0x4000
0;3;973989928421999;61;521;0x4000
0;3;974033031439999;16383;415;0x4080
0;3;974050565591171;16383;16383;0x4480
0;3;974128082683998;2670;3010;0x4000
0;3;974187636831999;1310;1697;0x4000
0;3;974242299095998;3147;3419;0x4000
0;3;974258797205999;16383;64;0x4080
0;3;974422230903156;16383;16383;0x4480
0;3;974425154671998;1707;2063;0x4000
0;3;974467887741998;16383;16383;0x4480
0;3;974472409693998;4243;4435;0x4000
0;3;974532577565998;1140;1557;0x4000
0;3;974537570799999;386;814;0x4000
0;3;974593189379999;1142;1521;0x4000
0;3;974638768403999;7548;7314;0x4000
0;3;974654752727998;514;968;0x4000
0;3;974655868719999;7844;7479;0x4000
0;3;974660644533999;5250;5292;0x4000
0;3;974679890383998;1399;1805;0x4000
0;3;974702178647999;177;603;0x4000
0;3;974703933509998;6143;6080;0x4000
0;3;974899975285998;3690;3909;0x4000
0;3;974945609191998;2580;2895;0x4000
0;3;974961836497999;6869;6650;0x4000
0;3;974976688719999;4779;4886;0x4000
0;3;974977500831998;16383;134;0x4080
0;3;975022876567998;1269;1678;0x4000
0;3;975048166233998;631;1052;0x4000
0;3;975083223631998;3422;3654;0x4000
0;3;975214847031999;514;963;0x4000
0;3;975237614029998;1841;2203;0x4000
0;3;975241086607998;2255;2573;0x4000
0;3;975262928471998;726;1150;0x4000
0;3;975264335891998;6121;6008;0x4000
0;3;975274011707999;1830;2215;0x4000
0;3;975283718975999;378;834;0x4000
0;3;975287282535998;1854;2238;0x4000
0;3;975412335919999;1102;1521;0x4000
0;3;975457018973998;772;1191;0x4000
0;3;975547848023999;5783;5800;0x4000
0;3;975565661773998;306;739;0x4000
0;3;975582304111998;3099;3369;0x4000
0;3;975583789125999;6936;6762;0x4000
0;3;975683523167998;2935;3244;0x4000
0;3;975741003165999;409;846;0x4000
0;3;975776510271998;1276;1681;0x4000
0;3;975779624443999;12411;11415;0x4000
0;3;975809958841998;2686;2959;0x4000
0;3;975815682159999;320;781;0x4000
0;3;975816563411998;729;1135;0x4000
0;3;975818184855999;2537;2837;0x4000
0;3;975829513709999;4596;4711;0x4000
0;3;975931312189999;4240;4414;0x4000
0;3;975949067127998;1767;2112;0x4000
0;3;975959647783999;933;1304;0x4000
0;3;975993297887998;3128;3404;0x4000
0;3;976059914163998;16383;16383;0x4480
0;3;976084969871999;1319;1706;0x4000
0;3;976090313439998;1452;1838;0x4000
0;3;976128539029998;2807;3112;0x4000
0;3;976129789343998;120;573;0x4000
0;3;976142044613999;6539;6430;0x4000
0;3;976179743045999;4447;4589;0x4000
0;3;976223246913999;2313;2604;0x4000
0;3;976229888983998;5305;5344;0x4000
0;3;976239448691999;1831;2182;0x4000
0;3;976300446599998;1452;1810;0x4000
0;3;976317402757420;16383;16383;0x4480
0;3;976350203963999;1995;2352;0x4000
0;3;976372862151999;16383;392;0x4080
0;3;976381933071999;1468;1877;0x4000
0;3;976459264413999;976;1376;0x4000
0;3;976474600375999;1405;1810;0x4000
0;3;976490769625998;5102;5181;0x4000
0;3;976544093021998;2288;2621;0x4000
0;3;976554079127998;2847;3143;0x4000
0;3;976570985287998;16383;398;0x4080
0;3;976637356621999;1905;2256;0x4000
0;3;976733364789999;1009;1437;0x4000
0;3;976761430535998;728;1152;0x4000
0;3;976794924449999;829;1253;0x4000
0;3;976802218925999;2475;2809;0x4000
0;3;976858051959999;5191;5211;0x4000
0;3;976866726559998;10581;9825;0x4000
0;3;976912215367999;10604;9912;0x4000
0;3;976942030543998;655;1088;0x4000
0;3;977052703903998;2936;3213;0x4000
0;3;977068436709999;5993;5982;0x4000
0;3;977080772599999;2877;3177;0x4000
0;3;977082158991998;1449;1840;0x4000
0;3;977135786985998;16383;16383;0x4480
0;3;977182776391999;16383;75;0x4080
0;3;977197069955999;4040;4142;0x4000
0;3;977209952503999;53;518;0x4000
0;3;977252264741999;766;1181;0x4000
0;3;977262280999998;193;650;0x4000
0;3;977317757619998;4452;4553;0x4000
0;3;977369041161999;4669;4782;0x4000
0;3;977474208123998;737;1143;0x4000
0;3;977532573981999;864;1270;0x4000
0;3;977557255727998;2824;3116;0x4000
0;3;977559959941998;1690;2064;0x4000
0;3;977605623575999;1828;2197;0x4000
0;3;977610723541998;8119;7809;0x4000
0;3;977642197117999;8453;8094;0x4000
0;3;977674826795999;5122;5145;0x4000
0;3;977712766943999;2156;2498;0x4000
0;3;977775773759998;1703;2068;0x4000
0;3;977787109175998;4033;4255;0x4000
0;3;977798667565999;305;771;0x4000
0;3;977832100389999;306;751;0x4000
0;3;977952230511999;2428;2723;0x4000
0;3;977983504645998;4801;4884;0x4000
0;3;978087308299999;6009;5960;0x4000
0;3;978092791991998;451;931;0x4000
0;3;978124479915999;6687;6542;0x4000
0;3;978167437695999;7150;6960;0x4000
0;3;978217716681998;11109;10314;0x4000
0;3;978287561183998;16383;229;0x4080
0;3;978302952591998;2003;2365;0x4000
0;3;978363389915999;2324;2679;0x4000
0;3;978405566491998;16383;16383;0x4480
0;3;978454627647999;179;644;0x4000
0;3;978483524225999;23;487;0x4000
0;3;978558623653998;5457;5486;0x4000
0;3;978599444423998;298;733;0x4000
0;3;978619099439999;8073;7666;0x4000
0;3;978657355445092;16383;16383;0x4480
0;3;978666093267998;2773;3071;0x4000
0;3;978756015527999;6221;6149;0x4000
0;3;978822832519999;3872;4069;0x4000
0;3;978883103885999;2314;2634;0x4000
0;3;978886327861999;32;482;0x4000
0;3;978927631347998;6098;6016;0x4000
0;3;978977099973998;8002;7677;0x4000
0;3;978990877423998;7027;6845;0x4000
0;3;979087995447999;578;960;0x4000
0;3;979097073253999;3737;3971;0x4000
0;3;979101011071999;16383;15569;0x4080
0;3;979113403815999;523;954;0x4000
0;3;979155611991999;161;611;0x4000
0;3;979173801049999;256;708;0x4000
0;3;979251253143999;234;670;0x4000
0;3;979290202133998;7047;6873;0x4000
0;3;979325459957999;3796;4003;0x4000
0;3;979358701605999;2230;2537;0x4000
0;3;979490903981999;1184;1601;0x4000
0;3;979508645971999;5424;5482;0x4000
0;3;979539006047999;6775;6637;0x4000
0;3;979576594969998;10328;9640;0x4000
0;3;979604123823998;526;965;0x4000
0;3;979740120707998;1110;1476;0x4000
0;3;979827349143998;5565;5603;0x4000
0;3;979846231639999;2762;3049;0x4000
0;3;979851450941999;3080;3360;0x4000
0;3;979899905711999;1290;1690;0x4000
0;3;979901261461999;1177;1574;0x4000
0;3;979999686469999;4551;4679;0x4000
0;3;980096560981998;7411;7172;0x4000
0;3;980220022191999;846;1297;0x4000
0;3;980248003207999;9016;8520;0x4000
0;3;980262526583998;2470;2739;0x4000
0;3;980323940927998;202;651;0x4000
0;3;980363171219999;16383;16383;0x4080
0;3;980503569479999;2394;2728;0x4000
0;3;980558715965999;268;737;0x4000
0;3;980737535783999;2543;2865;0x4000
0;3;980751473257999;11650;10773;0x4000
0;3;980779546123999;16383;16383;0x4480
0;3;980808409201998;1982;2336;0x4000
0;3;980842776181998;4597;4735;0x4000
0;3;980847795223998;1878;2230;0x4000
0;3;980891545687999;378;814;0x4000
0;3;980892613455998;1930;2279;0x4000
0;3;980918822497999;9206;8745;0x4000
0;3;980939971015998;5107;5165;0x4000
0;3;980958482943999;223;651;0x4000
0;3;980983536775999;16383;16383;0x4480
0;3;981014620639999;426;852;0x4000
0;3;981090449789998;2417;2756;0x4000
0;3;981173100511998;6215;6121;0x4000
0;3;981216341367998;2606;2907;0x4000
0;3;981270915567998;932;1331;0x4000
0;3;981284438873999;6131;6112;0x4000
0;3;981300098589998;16383;36;0x4080
0;3;981399488817999;4216;4382;0x4000
0;3;981417355909998;16383;16383;0x4480
0;3;981455270935998;715;1145;0x4000
0;3;981472047931998;529;947;0x4000
0;3;981496056175998;16383;223;0x4080
0;3;981497322623999;4083;4239;0x4000
0;3;981508172403999;4680;4797;0x4000
0;3;981510295695999;3171;3424;0x4000
0;3;981538786055999;9258;8750;0x4000
0;3;981556877311999;16383;228;0x4080
0;3;981591724127890;16383;16383;0x4480
0;3;981672042903999;242;682;0x4000
0;3;981688075099998;6223;6192;0x4000
0;3;981745159413999;6782;6649;0x4000
0;3;981745973535998;3069;3356;0x4000
0;3;981758946981999;1332;1748;0x4000
0;3;981759016395999;5083;5112;0x4000
0;3;981860539741999;10978;10186;0x4000
0;3;982003510175999;5176;5232;0x4000
0;3;982074135541999;4812;4899;0x4000
0;3;982078641639999;3347;3558;0x4000
0;3;982082886647998;2097;2438;0x4000
0;3;982083240075999;3532;3781;0x4000
0;3;982183718029998;1929;2281;0x4000
0;3;982241631263999;6073;5977;0x4000
0;3;982242473277998;1984;2347;0x4000
0;3;982268826575999;936;1353;0x4000
0;3;982327809895998;2198;2514;0x4000
0;3;982401915037999;773;1195;0x4000
0;3;982462473479998;1622;2009;0x4000
0;3;982558694718920;16383;16383;0x4480
0;3;982567026261999;11918;10973;0x4000
0;3;982603001573998;3273;3547;0x4000
0;3;982679393579998;1560;1953;0x4000
0;3;982789800119998;11022;10251;0x4000
0;3;982792698427998;5673;5662;0x4000
0;3;982811618783998;2877;3190;0x4000
0;3;982864694009999;16383;14736;0x4080
0;3;982923756127999;3429;3688;0x4000
0;3;982944903943998;634;1080;0x4000
0;3;982967454685999;7195;7010;0x4000
0;3;982979541059999;4878;4977;0x4000
0;3;982995350195998;16383;16383;0x4480
0;3;983020815613999;1936;2295;0x4000
0;3;983081140025999;5693;5665;0x4000
0;3;983129558399999;713;1127;0x4000
0;3;983131520647999;14430;13090;0x4000
0;3;983165186509999;6764;6627;0x4000
0;3;983188208831998;2605;2906;0x4000
0;3;983342259999999;9805;9215;0x4000
0;3;983350316061998;4588;4727;0x4000
0;3;983420460351999;5447;5481;0x4000
0;3;983422966463999;3430;3657;0x4000
0;3;983539088087998;2517;2832;0x4000
0;3;983652797639998;791;1189;0x4000
0;3;983672102463999;16383;16383;0x4480
0;3;983674765671999;172;630;0x4000
0;3;983740984983998;8490;8097;0x4000
0;3;983848223807999;5912;5850;0x4000
0;3;983861966669998;1676;2048;0x4000
0;3;983919957645999;6830;6671;0x4000
0;3;983965552703998;1718;2088;0x4000
0;3;983971838639998;2091;2419;0x4000
0;3;983998335559998;1300;1707;0x4000
0;3;984054293007998;19;487;0x4000
0;3;984079564517999;3443;3661;0x4000
0;3;984123938567998;2098;2463;0x4000
0;3;984132015405999;3238;3494;0x4000
0;3;984206986677999;6068;6054;0x4000
0;3;984213144479998;441;894;0x4000
0;3;984287527787998;4193;4372;0x4000
0;3;984317536957998;16383;107;0x4080
0;3;984360417103999;16383;81;0x4080
0;3;984373333415999;7224;7025;0x4000
0;3;984491156037998;16383;16383;0x4480
0;3;984512573799999;2440;2777;0x4000
0;3;984518200803999;16383;16383;0x4480
0;3;984701751583999;16383;153;0x4080
0;3;984704714727999;5436;5484;0x4000
0;3;984845714527999;16383;16383;0x4480
0;3;984874602651999;3812;3998;0x4000
0;3;984886395295999;16383;15386;0x4080
0;3;984893386791998;285;748;0x4000
0;3;984999280133999;1379;1786;0x4000
0;3;985042035585999;3553;3769;0x4000
0;3;985074044159999;2470;2788;0x4000
0;3;985076873643999;5759;5743;0x4000
0;3;985157778495999;5771;5709;0x4000
0;3;985178879567999;16383;16383;0x4480
0;3;985195597309999;14585;13181;0x4000
0;3;985222050951998;9437;8918;0x4000
0;3;985261014525999;4919;5022;0x4000
0;3;985305219975999;453;860;0x4000
0;3;985309678663999;181;597;0x4000
0;3;985323399063999;5380;5428;0x4000
0;3;985429569983998;855;1271;0x4000
0;3;985454861063999;10728;9958;0x4000
0;3;985483066473998;6459;6404;0x4000
0;3;985484493743999;6217;6106;0x4000
0;3;985556558563998;4399;4562;0x4000
0;3;985577731591999;2411;2690;0x4000
0;3;985612286695998;15450;13863;0x4000
0;3;985642050207999;16383;16383;0x4480
0;3;985701488515999;413;863;0x4000
0;3;985723929707999;9178;8660;0x4000
0;3;985727608621998;10466;9751;0x4000
0;3;985759320781998;1556;1959;0x4000
0;3;985760205895998;3303;3525;0x4000
0;3;985819034645998;615;1002;0x4000
0;3;985889351023998;5766;5763;0x4000
0;3;985953712867999;4639;4774;0x4000
0;3;985973339423998;5404;5432;0x4000
0;3;985999773895999;1325;1737;0x4000
0;3;986015816831998;1355;1748;0x4000
0;3;986019986941998;2632;2940;0x4000
0;3;986043243943998;5248;5293;0x4000
0;3;986130031249999;3342;3565;0x4000
0;3;986165381349999;9639;9079;0x4000
0;3;986305242807998;7826;7540;0x4000
0;3;986307097023998;709;1124;0x4000
0;3;986331530689998;775;1213;0x4000
0;3;986399962081999;59;508;0x4000
0;3;986442233855998;1392;1769;0x4000
0;3;986460648047999;16383;16383;0x4480
0;3;986577113253999;2050;2389;0x4000
0;3;986690450125998;16383;16383;0x4480
0;3;986707687367998;16383;458;0x4080
0;3;986718330519999;5693;5680;0x4000
0;3;986743338399999;2299;2622;0x4000
0;3;986881315765998;9933;9319;0x4000
0;3;986924815727999;752;1184;0x4000
0;3;986942678143999;1543;1941;0x4000
0;3;986943675023999;1666;2014;0x4000
0;3;986991565031999;3093;3378;0x4000
0;3;987004174307999;16383;16383;0x4480
0;3;987054148581999;1029;1451;0x4000
0;3;987067574495998;5723;5722;0x4000
0;3;987070691729999;3677;3895;0x4000
0;3;987114673523998;7743;7472;0x4000
0;3;987146603423999;12487;11411;0x4000
0;3;987163508095999;16383;327;0x4080
0;3;987177979373999;4677;4805;0x4000
0;3;987215813119998;1083;1473;0x4000
0;3;987261594997999;1615;2001;0x4000
0;3;987292511279998;264;736;0x4000
0;3;987338068651998;1054;1469;0x4000
0;3;987386623671999;16383;16383;0x4080
0;3;987392500287998;1023;1446;0x4000
0;3;987435735855999;1878;2237;0x4000
0;3;987476660391999;16383;280;0x4080
0;3;987496230359999;3911;4116;0x4000
0;3;987504359629999;771;1183;0x4000
0;3;987628476323998;7922;7624;0x4000
0;3;987703439325999;4921;4945;0x4000
0;3;987776260823998;297;727;0x4000
0;3;987849454825998;1765;2143;0x4000
0;3;987874244453999;1748;2121;0x4000
0;3;987879234219999;7512;7283;0x4000
0;3;987892943263999;2000;2350;0x4000
0;3;988061720909999;4007;4190;0x4000
0;3;988074269193998;2391;2748;0x4000
0;3;988119819239999;531;982;0x4000
0;3;988166148265998;3814;4021;0x4000
0;3;988235851465999;1253;1663;0x4000
0;3;988351129495998;456;893;0x4000
0;3;988385036701998;2876;3150;0x4000
0;3;988398702621998;2624;2945;0x4000
0;3;988409252535999;16383;356;0x4080
0;3;988479560669998;16383;293;0x4080
0;3;988526509455998;531;960;0x4000
0;3;988616070207999;2397;2707;0x4000
0;3;988623266621999;1603;2008;0x4000
0;3;988698293431999;1274;1642;0x4000
0;3;988712202047999;3173;3457;0x4000
0;3;988741220075999;10412;9742;0x4000
0;3;988848609149998;1248;1657;0x4000
0;3;988947581893998;3383;3619;0x4000
0;3;989112496075999;5016;5110;0x4000
0;3;989161626445999;16383;16383;0x4480
0;3;989161880743998;5824;5788;0x4000
0;3;989390006279999;691;1110;0x4000
0;3;989398293167998;2632;2935;0x4000
0;3;989481513315998;7362;7167;0x4000
0;3;989668096983998;3527;3748;0x4000
0;3;989675846595998;2881;3152;0x4000
0;3;989735274599999;1161;1579;0x4000
0;3;989738302711999;2996;3273;0x4000
0;3;989875219687999;6304;6220;0x4000
0;3;989900937229998;1908;2257;0x4000
0;3;989928502031999;10419;9736;0x4000
0;3;989948554891998;3075;3348;0x4000
0;3;989996952099998;916;1308;0x4000
0;3;990000300669999;10804;10051;0x4000
0;3;990005620031999;1678;2045;0x4000
0;3;990148770423998;3533;3760;0x4000
0;3;990208884613999;8635;8198;0x4000
0;3;990214070671999;3277;3514;0x4000
0;3;990227021271999;283;725;0x4000
0;3;990243571147998;16383;230;0x4080
0;3;990281746227998;4361;4532;0x4000
0;3;990294487493999;1793;2150;0x4000
0;3;990302048781998;10098;9495;0x4000
0;3;990329422535999;252;716;0x4000
0;3;990458023885998;1502;1885;0x4000
0;3;990499136241998;16383;16383;0x4480
0;3;990539611669999;3147;3386;0x4000
0;3;990590678347998;2370;2699;0x4000
0;3;990633231295999;5619;5617;0x4000
0;3;990689588945999;1128;1545;0x4000
0;3;990852710605998;8594;8201;0x4000
0;3;990908301383998;493;915;0x4000
0;3;990927242519999;445;887;0x4000
0;3;990973628647998;16383;20;0x4080
0;3;991006519319999;817;1226;0x4000
0;3;991120252515998;7907;7607;0x4000
0;3;991168323671999;1212;1613;0x4000
0;3;991225106813998;7949;7657;0x4000
0;3;991246893965998;4659;4668;0x4000
0;3;991258704565999;504;958;0x4000
0;3;991291395183999;608;1043;0x4000
0;3;991330470849998;7591;7400;0x4000
0;3;991351585989998;5767;5735;0x4000
0;3;991360911853998;5196;5217;0x4000
0;3;991386691007998;3836;4043;0x4000
0;3;991443652383998;473;866;0x4000
0;3;991534628661999;7967;7622;0x4000
0;3;991541181655998;873;1249;0x4000
0;3;991592833883999;5227;5276;0x4000
0;3;991607838443998;10221;9588;0x4000
0;3;991632581111999;6742;6622;0x4000
0;3;991637534789999;8785;8369;0x4000
0;3;991656879479999;2934;3158;0x4000
0;3;991747017735999;6208;6175;0x4000
0;3;991839333347998;6552;6411;0x4000
0;3;991847897199998;290;753;0x4000
0;3;991872020381998;8251;7908;0x4000
0;3;991894717839998;4248;4361;0x4000
0;3;991958929555998;3033;3319;0x4000
0;3;991959600297999;6731;6584;0x4000
0;3;991999105401999;1954;2327;0x4000
0;3;992051693103998;16383;50;0x4080
0;3;992073499677999;2348;2692;0x4000
0;3;992149184379998;4117;4302;0x4000
0;3;992250146755998;4810;4935;0x4000
0;3;992390439143998;11208;10414;0x4000
0;3;992424485883999;2505;2838;0x4000
0;3;992544008447999;3758;3945;0x4000
0;3;992580473271998;997;1422;0x4000
0;3;992617886471998;3585;3846;0x4000
0;3;992626787069999;2552;2825;0x4000
0;3;992631147197999;1256;1654;0x4000
0;3;992692288119998;6642;6519;0x4000
0;3;992704815535999;648;1058;0x4000
0;3;992706025843998;14736;13351;0x4000
0;3;992765683863998;6951;6759;0x4000
0;3;992781506031999;5393;5414;0x4000
0;3;992856254399998;1003;1419;0x4000
0;3;992866560351999;16383;455;0x4080
0;3;992919118793998;2410;2753;0x4000
0;3;993080298933999;6105;6000;0x4000
0;3;993156667975998;2554;2870;0x4000
0;3;993182661567998;1303;1690;0x4000
0;3;993198739983999;7413;7136;0x4000
